,V1,V2,V3
TCGA.OR.A5LR.01,ACC(T=79;N=258),Tumor,6.34038908590267
TCGA.KN.8425.01,KICH(T=65;N=113),Tumor,7.03029417264887
TCGA.KL.8327.01,KICH(T=65;N=113),Tumor,8.19801731010159
TCGA.KL.8343.01,KICH(T=65;N=113),Tumor,7.48494800651518
TCGA.KL.8324.01,KICH(T=65;N=113),Tumor,7.54479820047553
TCGA.KN.8433.01,KICH(T=65;N=113),Tumor,8.07499996602913
TCGA.KO.8417.01,KICH(T=65;N=113),Tumor,6.41878372843439
TCGA.KM.8639.01,KICH(T=65;N=113),Tumor,6.93043615177962
TCGA.KL.8340.01,KICH(T=65;N=113),Tumor,6.90662333177866
TCGA.KO.8404.01,KICH(T=65;N=113),Tumor,8.07161793574718
TCGA.KM.8440.01,KICH(T=65;N=113),Tumor,6.63179732893985
TCGA.KN.8436.01,KICH(T=65;N=113),Tumor,7.25810265933278
TCGA.KN.8424.01,KICH(T=65;N=113),Tumor,6.32723401043511
TCGA.KO.8406.01,KICH(T=65;N=113),Tumor,6.44533025664033
TCGA.KM.8438.01,KICH(T=65;N=113),Tumor,7.9714794706698
TCGA.KN.8418.01,KICH(T=65;N=113),Tumor,6.65458189911573
TCGA.KL.8335.01,KICH(T=65;N=113),Tumor,7.89900318430193
TCGA.KL.8345.01,KICH(T=65;N=113),Tumor,6.81649622129429
TCGA.KO.8407.01,KICH(T=65;N=113),Tumor,7.16826832792998
TCGA.KN.8421.01,KICH(T=65;N=113),Tumor,7.15813275206461
TCGA.KO.8415.01,KICH(T=65;N=113),Tumor,7.92239161329424
TCGA.KM.8476.01,KICH(T=65;N=113),Tumor,7.63128971128797
TCGA.KO.8408.01,KICH(T=65;N=113),Tumor,7.53934231631321
GTEX.11GS4.2326.SM.5A5KS,KICH(T=65;N=113),Normal,5.62760683812965
GTEX.11OF3.1326.SM.5N9FJ,KICH(T=65;N=113),Normal,6.31034012061215
GTEX.11TTK.1926.SM.5PNW8,KICH(T=65;N=113),Normal,6.34074028063018
GTEX.12696.0926.SM.5FQTV,KICH(T=65;N=113),Normal,7.05093696522523
GTEX.12WSG.0826.SM.5EQ5A,KICH(T=65;N=113),Normal,6.43562859405209
GTEX.13112.2126.SM.5GCO4,KICH(T=65;N=113),Normal,6.65963918701565
GTEX.1399S.0526.SM.5IJG8,KICH(T=65;N=113),Normal,6.81890167588564
GTEX.13NYB.1726.SM.5N9G2,KICH(T=65;N=113),Normal,7.6242471458362
GTEX.13O1R.2526.SM.5N9FW,KICH(T=65;N=113),Normal,5.84046323386954
GTEX.13OVI.1126.SM.5KLZF,KICH(T=65;N=113),Normal,6.00741978357191
GTEX.13OVL.1826.SM.5KLZR,KICH(T=65;N=113),Normal,6.07189135305663
GTEX.13OW6.1826.SM.5N9F9,KICH(T=65;N=113),Normal,5.84849775538515
GTEX.13RTJ.2226.SM.5S2Q1,KICH(T=65;N=113),Normal,6.55213110825378
GTEX.145MN.0326.SM.5QGQI,KICH(T=65;N=113),Normal,7.27146302790437
GTEX.147F4.2626.SM.5Q5CS,KICH(T=65;N=113),Normal,5.97246290720214
GTEX.1497J.0826.SM.5NQAJ,KICH(T=65;N=113),Normal,7.37937836707126
GTEX.14C39.2126.SM.664OH,KICH(T=65;N=113),Normal,6.21198560627522
GTEX.14C5O.2026.SM.5YYB1,KICH(T=65;N=113),Normal,5.97521745704302
GTEX.14E6D.2526.SM.5YYA9,KICH(T=65;N=113),Normal,7.02014657311178
GTEX.15CHQ.2126.SM.6871M,KICH(T=65;N=113),Normal,5.91695427895322
GTEX.15DYW.2026.SM.6AJBD,KICH(T=65;N=113),Normal,5.4591036961354
GTEX.16MT8.1926.SM.7EPGL,KICH(T=65;N=113),Normal,6.00202736474428
GTEX.17F96.1926.SM.7MGWY,KICH(T=65;N=113),Normal,6.33342373372519
GTEX.17F97.1926.SM.7IGM4,KICH(T=65;N=113),Normal,7.20750245925879
GTEX.17HHY.2326.SM.7KFSR,KICH(T=65;N=113),Normal,5.74254523386605
GTEX.1A3MW.2226.SM.73KUX,KICH(T=65;N=113),Normal,5.72683121703249
GTEX.1A8FM.2026.SM.7P8RN,KICH(T=65;N=113),Normal,5.18229502502548
GTEX.1AX8Z.2326.SM.731CR,KICH(T=65;N=113),Normal,6.8008998999203
GTEX.1BAJH.1826.SM.731DA,KICH(T=65;N=113),Normal,6.2688460628732
GTEX.1C6VQ.2326.SM.7IGN1,KICH(T=65;N=113),Normal,5.97659276223859
GTEX.1CB4J.1926.SM.7MGX8,KICH(T=65;N=113),Normal,5.92576211367192
GTEX.1E2YA.1626.SM.7MGXS,KICH(T=65;N=113),Normal,5.87823487911234
GTEX.1EKGG.2226.SM.7IGOA,KICH(T=65;N=113),Normal,5.69265037003553
GTEX.1F48J.2226.SM.7MXTN,KICH(T=65;N=113),Normal,5.68706068833989
GTEX.1GF9V.1926.SM.9JGHE,KICH(T=65;N=113),Normal,5.52857131887076
GTEX.1GF9W.1326.SM.7P8PX,KICH(T=65;N=113),Normal,6.37138461355796
GTEX.1GMR3.2426.SM.7MXV2,KICH(T=65;N=113),Normal,5.80555042521086
GTEX.1GN1U.2126.SM.AHZ4J,KICH(T=65;N=113),Normal,5.7457751494858
GTEX.1GTWX.1826.SM.9QEHG,KICH(T=65;N=113),Normal,5.86641348112345
GTEX.1H3NZ.2126.SM.9WPQ6,KICH(T=65;N=113),Normal,6.20437551131909
GTEX.1H3VY.1926.SM.9JGHJ,KICH(T=65;N=113),Normal,6.46450490913191
GTEX.1HB9E.1826.SM.D4P33,KICH(T=65;N=113),Normal,6.63284983011771
GTEX.1HBPI.2026.SM.CE6RZ,KICH(T=65;N=113),Normal,5.88362081628567
GTEX.1HCU7.1826.SM.A9G2A,KICH(T=65;N=113),Normal,5.07852444538908
GTEX.1I1GP.1926.SM.CNNQU,KICH(T=65;N=113),Normal,5.30341546268562
GTEX.1IKK5.0926.SM.A9G2U,KICH(T=65;N=113),Normal,6.11873347576784
GTEX.1IL2V.1826.SM.ARU7R,KICH(T=65;N=113),Normal,6.58871463558226
GTEX.1J1OQ.1426.SM.AHZ3P,KICH(T=65;N=113),Normal,6.0036022366802
GTEX.1JJ6O.2526.SM.AHZ3J,KICH(T=65;N=113),Normal,5.57682443127748
GTEX.1JMLX.1526.SM.AHZ3N,KICH(T=65;N=113),Normal,5.35367615775164
GTEX.1JMPZ.1226.SM.ARU8Y,KICH(T=65;N=113),Normal,7.62716906084185
GTEX.1JMQJ.1726.SM.E9U4V,KICH(T=65;N=113),Normal,7.11270013274936
GTEX.1JMQK.1926.SM.CJI3B,KICH(T=65;N=113),Normal,6.62146583446014
GTEX.1K9T9.1826.SM.CXZK2,KICH(T=65;N=113),Normal,6.50446149653458
GTEX.1KWVE.0826.SM.CXZKO,KICH(T=65;N=113),Normal,6.00292750206307
GTEX.1LG7Y.2726.SM.D5OVW,KICH(T=65;N=113),Normal,5.28132732965948
GTEX.1MUQO.2526.SM.E9TJN,KICH(T=65;N=113),Normal,7.03562390973072
GTEX.1N2DW.1826.SM.EAZ54,KICH(T=65;N=113),Normal,6.83541884047548
GTEX.1N2EF.1426.SM.EXUSH,KICH(T=65;N=113),Normal,6.04854136569376
GTEX.1NV8Z.2226.SM.EXOJ2,KICH(T=65;N=113),Normal,6.49872955858156
GTEX.1OJC4.2326.SM.DTXA5,KICH(T=65;N=113),Normal,6.9518675043269
GTEX.1PWST.2226.SM.EVR3G,KICH(T=65;N=113),Normal,6.5988713462118
GTEX.1QP6S.1526.SM.EXUSG,KICH(T=65;N=113),Normal,6.16711703022744
GTEX.1R9PO.1626.SM.E6CPT,KICH(T=65;N=113),Normal,7.47654370621426
GTEX.NPJ8.2226.SM.3TW8D,KICH(T=65;N=113),Normal,5.22689381357139
GTEX.O5YV.1226.SM.EV795,KICH(T=65;N=113),Normal,7.05311133645956
GTEX.P4QS.1126.SM.3NMD5,KICH(T=65;N=113),Normal,6.72519581722666
GTEX.QDT8.1726.SM.EYYV6,KICH(T=65;N=113),Normal,6.56224242422107
GTEX.QDVN.1626.SM.48TZC,KICH(T=65;N=113),Normal,7.11894107272351
GTEX.QLQW.1626.SM.CMKFE,KICH(T=65;N=113),Normal,7.52825874275841
GTEX.R55E.2026.SM.EZ6L1,KICH(T=65;N=113),Normal,6.585112773628
GTEX.REY6.1826.SM.EAZAT,KICH(T=65;N=113),Normal,5.20945336562895
GTEX.RN64.1626.SM.48FD7,KICH(T=65;N=113),Normal,6.34943605171382
GTEX.RU72.1926.SM.EAZ3F,KICH(T=65;N=113),Normal,7.11997860965488
GTEX.S33H.1426.SM.EZ6L7,KICH(T=65;N=113),Normal,5.78345665436024
GTEX.T5JC.1526.SM.4DM68,KICH(T=65;N=113),Normal,5.94532677726463
GTEX.T5JC.1626.SM.EZ6KW,KICH(T=65;N=113),Normal,6.39746072605472
GTEX.T6MN.1826.SM.EXOHN,KICH(T=65;N=113),Normal,7.02901108665907
GTEX.TKQ2.0626.SM.EZ6LB,KICH(T=65;N=113),Normal,6.35983739296312
GTEX.XPVG.0526.SM.4B65N,KICH(T=65;N=113),Normal,6.89965902637744
GTEX.Y5V5.1226.SM.EYYVP,KICH(T=65;N=113),Normal,6.14159627838382
GTEX.Y5V6.2026.SM.5IFHO,KICH(T=65;N=113),Normal,6.4281088831793
GTEX.ZC5H.1726.SM.5HL7X,KICH(T=65;N=113),Normal,5.93191939010004
GTEX.ZDXO.0226.SM.4WKH7,KICH(T=65;N=113),Normal,5.4446008137115
GTEX.ZE9C.1426.SM.4WKGM,KICH(T=65;N=113),Normal,5.93805049953404
GTEX.ZLFU.0926.SM.5P9F8,KICH(T=65;N=113),Normal,6.78659636189081
GTEX.ZVZP.0926.SM.5GIDB,KICH(T=65;N=113),Normal,6.48139582415413
GTEX.ZYFG.1626.SM.5GZYY,KICH(T=65;N=113),Normal,6.992088609014
GTEX.ZYT6.2226.SM.5GIC9,KICH(T=65;N=113),Normal,7.21431912080077
TCGA.BP.4766.01,KIRC(T=530;N=161),Tumor,5.54097458952884
TCGA.A3.3352.01,KIRC(T=530;N=161),Tumor,5.26650185661945
TCGA.G6.A8L7.01,KIRC(T=530;N=161),Tumor,9.14168976225012
TCGA.A3.A6NN.01,KIRC(T=530;N=161),Tumor,5.55719281263784
TCGA.T7.A92I.01,KIRC(T=530;N=161),Tumor,6.37792216796035
TCGA.B0.5713.01,KIRC(T=530;N=161),Tumor,5.19829187908675
TCGA.CZ.4860.01,KIRC(T=530;N=161),Tumor,5.91476892312452
TCGA.A3.3351.01,KIRC(T=530;N=161),Tumor,4.91447698742254
TCGA.B8.4148.01,KIRC(T=530;N=161),Tumor,5.51210016109415
TCGA.BP.4345.01,KIRC(T=530;N=161),Tumor,5.37150912251369
TCGA.BP.5010.01,KIRC(T=530;N=161),Tumor,6.90312405072427
TCGA.BP.4325.01,KIRC(T=530;N=161),Tumor,5.74018528827976
TCGA.B0.5102.01,KIRC(T=530;N=161),Tumor,6.32127202979564
TCGA.BP.5185.01,KIRC(T=530;N=161),Tumor,7.87080331623727
TCGA.CZ.5986.01,KIRC(T=530;N=161),Tumor,3.37954706580269
TCGA.CW.5590.01,KIRC(T=530;N=161),Tumor,5.91110389952301
TCGA.CJ.4904.01,KIRC(T=530;N=161),Tumor,5.47188481595937
TCGA.BP.4987.01,KIRC(T=530;N=161),Tumor,5.35960209874804
TCGA.B0.4849.01,KIRC(T=530;N=161),Tumor,6.29593766278903
TCGA.BP.4329.01,KIRC(T=530;N=161),Tumor,5.44477946731076
TCGA.A3.3328.01,KIRC(T=530;N=161),Tumor,6.67690590966895
TCGA.CJ.5672.01,KIRC(T=530;N=161),Tumor,6.42952652999962
TCGA.B0.5104.01,KIRC(T=530;N=161),Tumor,5.88965351650741
TCGA.CW.6097.01,KIRC(T=530;N=161),Tumor,5.75489284028723
TCGA.B0.4700.01,KIRC(T=530;N=161),Tumor,5.8655755396641
TCGA.B0.5095.01,KIRC(T=530;N=161),Tumor,5.37454906387084
TCGA.B0.4810.01,KIRC(T=530;N=161),Tumor,6.24112401867125
TCGA.CJ.4901.01,KIRC(T=530;N=161),Tumor,5.79646791674426
TCGA.CJ.4643.01,KIRC(T=530;N=161),Tumor,5.42865937091992
TCGA.B8.A54H.01,KIRC(T=530;N=161),Tumor,6.09657918242744
TCGA.AK.3429.01,KIRC(T=530;N=161),Tumor,6.39373125647703
TCGA.B0.4834.01,KIRC(T=530;N=161),Tumor,6.17434144342843
TCGA.B0.4843.01,KIRC(T=530;N=161),Tumor,6.52280046316253
TCGA.A3.3382.01,KIRC(T=530;N=161),Tumor,4.94564110405973
TCGA.BP.4338.01,KIRC(T=530;N=161),Tumor,4.85418292816341
TCGA.B4.5832.01,KIRC(T=530;N=161),Tumor,2.01246329274153
TCGA.CW.6088.01,KIRC(T=530;N=161),Tumor,4.87193729103673
TCGA.A3.A6NJ.01,KIRC(T=530;N=161),Tumor,5.87082814443029
TCGA.B0.5088.01,KIRC(T=530;N=161),Tumor,6.19010359599561
TCGA.A3.3308.01,KIRC(T=530;N=161),Tumor,5.91520562758222
TCGA.CW.5589.01,KIRC(T=530;N=161),Tumor,5.53766153118245
TCGA.B0.5702.01,KIRC(T=530;N=161),Tumor,8.88635437796811
TCGA.BP.4169.01,KIRC(T=530;N=161),Tumor,4.82983547296248
TCGA.CZ.5468.01,KIRC(T=530;N=161),Tumor,6.91250197561983
TCGA.A3.3313.01,KIRC(T=530;N=161),Tumor,6.89295080305771
TCGA.BP.4782.01,KIRC(T=530;N=161),Tumor,5.77355534127736
TCGA.3Z.A93Z.01,KIRC(T=530;N=161),Tumor,6.74407269583644
TCGA.CZ.5454.01,KIRC(T=530;N=161),Tumor,5.30564131409304
TCGA.A3.3358.01,KIRC(T=530;N=161),Tumor,5.06079681790406
TCGA.CJ.6031.01,KIRC(T=530;N=161),Tumor,5.91040684568101
TCGA.BP.4790.01,KIRC(T=530;N=161),Tumor,4.99042020034262
TCGA.B0.5699.01,KIRC(T=530;N=161),Tumor,5.64997693537878
TCGA.CJ.4635.01,KIRC(T=530;N=161),Tumor,5.30468346227
TCGA.A3.A8CQ.01,KIRC(T=530;N=161),Tumor,5.67059378316302
TCGA.AK.3447.01,KIRC(T=530;N=161),Tumor,7.88323640224197
TCGA.BP.4159.01,KIRC(T=530;N=161),Tumor,6.57947367056839
TCGA.B0.5698.01,KIRC(T=530;N=161),Tumor,5.31839409749077
TCGA.A3.A8OU.01,KIRC(T=530;N=161),Tumor,6.22698904271539
TCGA.A3.3380.01,KIRC(T=530;N=161),Tumor,4.98093821141599
TCGA.BP.4998.01,KIRC(T=530;N=161),Tumor,5.29796042036082
TCGA.A3.3383.01,KIRC(T=530;N=161),Tumor,6.67678946001867
TCGA.BP.4353.01,KIRC(T=530;N=161),Tumor,4.14334421646665
TCGA.CJ.5686.01,KIRC(T=530;N=161),Tumor,5.01650297358339
TCGA.EU.5907.01,KIRC(T=530;N=161),Tumor,5.52250719442789
TCGA.B0.4703.01,KIRC(T=530;N=161),Tumor,5.25932534699598
TCGA.B0.5119.01,KIRC(T=530;N=161),Tumor,5.57592425095463
TCGA.B0.4822.01,KIRC(T=530;N=161),Tumor,6.96036076614397
TCGA.B4.5835.01,KIRC(T=530;N=161),Tumor,7.16609948635432
TCGA.CZ.5460.01,KIRC(T=530;N=161),Tumor,6.48282389657917
TCGA.B2.3924.01,KIRC(T=530;N=161),Tumor,4.62474719824917
TCGA.CJ.4870.01,KIRC(T=530;N=161),Tumor,6.20528157611318
TCGA.B8.4619.01,KIRC(T=530;N=161),Tumor,6.46102284012508
TCGA.BP.5201.01,KIRC(T=530;N=161),Tumor,6.35574118779549
TCGA.B8.A54J.01,KIRC(T=530;N=161),Tumor,6.18476255753974
TCGA.CZ.5456.01,KIRC(T=530;N=161),Tumor,5.48821128094444
TCGA.B0.4688.01,KIRC(T=530;N=161),Tumor,6.09366612725922
TCGA.A3.3317.01,KIRC(T=530;N=161),Tumor,5.96211887288882
TCGA.B0.5400.01,KIRC(T=530;N=161),Tumor,6.56095632524444
TCGA.G6.A5PC.01,KIRC(T=530;N=161),Tumor,8.88011794866087
TCGA.B0.5100.01,KIRC(T=530;N=161),Tumor,7.09556857578438
TCGA.CW.5585.01,KIRC(T=530;N=161),Tumor,5.63959244904977
TCGA.BP.4343.01,KIRC(T=530;N=161),Tumor,4.8109126009402
TCGA.B2.5636.01,KIRC(T=530;N=161),Tumor,5.43538450917778
TCGA.B0.5081.01,KIRC(T=530;N=161),Tumor,5.71009381607649
TCGA.CW.5580.01,KIRC(T=530;N=161),Tumor,4.938209094432
TCGA.CJ.6027.01,KIRC(T=530;N=161),Tumor,6.43633675657809
TCGA.B0.5075.01,KIRC(T=530;N=161),Tumor,6.0603338218289
TCGA.BP.5200.01,KIRC(T=530;N=161),Tumor,5.02140333105141
TCGA.BP.4158.01,KIRC(T=530;N=161),Tumor,5.50939475782298
TCGA.BP.5173.01,KIRC(T=530;N=161),Tumor,6.3812101477582
TCGA.B0.4710.01,KIRC(T=530;N=161),Tumor,5.3175578314901
TCGA.A3.3367.01,KIRC(T=530;N=161),Tumor,5.01739253416303
TCGA.BP.4344.01,KIRC(T=530;N=161),Tumor,5.3135410953155
TCGA.A3.3335.01,KIRC(T=530;N=161),Tumor,6.20822906180989
TCGA.B0.5099.01,KIRC(T=530;N=161),Tumor,5.94622596250906
TCGA.AK.3427.01,KIRC(T=530;N=161),Tumor,8.23474117258517
TCGA.DV.A4W0.01,KIRC(T=530;N=161),Tumor,5.89875252210174
TCGA.B8.4143.01,KIRC(T=530;N=161),Tumor,6.46017404007028
TCGA.B8.A54K.01,KIRC(T=530;N=161),Tumor,5.24348928149231
TCGA.A3.3311.01,KIRC(T=530;N=161),Tumor,5.96336349364864
TCGA.CZ.4854.01,KIRC(T=530;N=161),Tumor,5.31371913268968
TCGA.B8.4153.01,KIRC(T=530;N=161),Tumor,6.337410041893
TCGA.B2.A4SR.01,KIRC(T=530;N=161),Tumor,4.98096277309458
TCGA.CZ.5989.01,KIRC(T=530;N=161),Tumor,0.435331760197749
TCGA.CZ.5470.01,KIRC(T=530;N=161),Tumor,7.30614445597772
TCGA.BP.4349.01,KIRC(T=530;N=161),Tumor,5.55969308719004
TCGA.A3.3307.01,KIRC(T=530;N=161),Tumor,5.28358432509948
TCGA.CJ.4641.01,KIRC(T=530;N=161),Tumor,5.84094427735274
TCGA.B0.5098.01,KIRC(T=530;N=161),Tumor,6.21607051857553
TCGA.B0.4699.01,KIRC(T=530;N=161),Tumor,5.33737154891802
TCGA.BP.5199.01,KIRC(T=530;N=161),Tumor,5.74751205659929
TCGA.BP.4337.01,KIRC(T=530;N=161),Tumor,6.71029995951696
TCGA.CZ.4853.01,KIRC(T=530;N=161),Tumor,5.66450794343879
TCGA.B0.5115.01,KIRC(T=530;N=161),Tumor,5.37323641231144
TCGA.B8.A54G.01,KIRC(T=530;N=161),Tumor,5.56369027350185
TCGA.CZ.4861.01,KIRC(T=530;N=161),Tumor,5.56518154110758
TCGA.B8.5545.01,KIRC(T=530;N=161),Tumor,5.37817409797347
TCGA.CJ.4892.01,KIRC(T=530;N=161),Tumor,5.95374111914218
TCGA.CJ.5678.01,KIRC(T=530;N=161),Tumor,6.78434183029589
TCGA.AK.3433.01,KIRC(T=530;N=161),Tumor,6.5008032532336
TCGA.B8.4621.01,KIRC(T=530;N=161),Tumor,6.65872745167709
TCGA.BP.4967.01,KIRC(T=530;N=161),Tumor,4.82137023433766
TCGA.A3.3320.01,KIRC(T=530;N=161),Tumor,5.12331591882995
TCGA.B8.A54D.01,KIRC(T=530;N=161),Tumor,6.57568771835776
TCGA.B2.4098.01,KIRC(T=530;N=161),Tumor,5.65405388077229
TCGA.A3.3374.01,KIRC(T=530;N=161),Tumor,5.79175471929614
TCGA.BP.5000.01,KIRC(T=530;N=161),Tumor,6.68650820091159
TCGA.A3.A6NI.01,KIRC(T=530;N=161),Tumor,6.54356787811704
TCGA.B0.4824.01,KIRC(T=530;N=161),Tumor,5.88623953176987
TCGA.BP.4975.01,KIRC(T=530;N=161),Tumor,5.37798445628298
TCGA.BP.4330.01,KIRC(T=530;N=161),Tumor,4.53477839355058
TCGA.B0.4841.01,KIRC(T=530;N=161),Tumor,7.15310063038573
TCGA.B8.5551.01,KIRC(T=530;N=161),Tumor,5.85387805682295
TCGA.AK.3440.01,KIRC(T=530;N=161),Tumor,6.14686013173055
TCGA.BP.5169.01,KIRC(T=530;N=161),Tumor,5.67963979074267
TCGA.BP.4770.01,KIRC(T=530;N=161),Tumor,6.66590489190647
TCGA.B4.5838.01,KIRC(T=530;N=161),Tumor,5.4550946911928
TCGA.B0.4815.01,KIRC(T=530;N=161),Tumor,5.43011336066414
TCGA.B0.4838.01,KIRC(T=530;N=161),Tumor,5.38779721442133
TCGA.BP.5177.01,KIRC(T=530;N=161),Tumor,5.56963385487555
TCGA.CJ.4639.01,KIRC(T=530;N=161),Tumor,5.11634467533
TCGA.CZ.4865.01,KIRC(T=530;N=161),Tumor,5.87249047097218
TCGA.BP.5180.01,KIRC(T=530;N=161),Tumor,6.14440407290214
TCGA.DV.5567.01,KIRC(T=530;N=161),Tumor,5.51686044606307
TCGA.BP.4992.01,KIRC(T=530;N=161),Tumor,6.88676584754488
TCGA.B2.5633.01,KIRC(T=530;N=161),Tumor,3.63509317348248
TCGA.CJ.5675.01,KIRC(T=530;N=161),Tumor,6.05941158484787
TCGA.B0.4701.01,KIRC(T=530;N=161),Tumor,6.21423885574261
TCGA.BP.4784.01,KIRC(T=530;N=161),Tumor,5.65001830800606
TCGA.B4.5843.01,KIRC(T=530;N=161),Tumor,5.20062971113735
TCGA.B0.5705.01,KIRC(T=530;N=161),Tumor,5.42526432171248
TCGA.BP.4965.01,KIRC(T=530;N=161),Tumor,5.34436201390939
TCGA.B0.5085.01,KIRC(T=530;N=161),Tumor,6.75545942779511
TCGA.B0.5113.01,KIRC(T=530;N=161),Tumor,4.59902178958586
TCGA.CW.5581.01,KIRC(T=530;N=161),Tumor,5.82191364102765
TCGA.AK.3454.01,KIRC(T=530;N=161),Tumor,7.00575926224007
TCGA.BP.4989.01,KIRC(T=530;N=161),Tumor,5.81112787952886
TCGA.AK.3456.01,KIRC(T=530;N=161),Tumor,6.4328989627926
TCGA.A3.3370.01,KIRC(T=530;N=161),Tumor,5.12304453368027
TCGA.DV.5565.01,KIRC(T=530;N=161),Tumor,6.98653761351244
TCGA.BP.4795.01,KIRC(T=530;N=161),Tumor,5.36830768485653
TCGA.B0.5083.01,KIRC(T=530;N=161),Tumor,6.50031022003772
TCGA.BP.4789.01,KIRC(T=530;N=161),Tumor,5.27115109167918
TCGA.B8.5163.01,KIRC(T=530;N=161),Tumor,5.06268974995936
TCGA.CJ.6033.01,KIRC(T=530;N=161),Tumor,6.4093667674515
TCGA.BP.4756.01,KIRC(T=530;N=161),Tumor,6.15527941680937
TCGA.A3.3362.01,KIRC(T=530;N=161),Tumor,5.77672586836842
TCGA.BP.4355.01,KIRC(T=530;N=161),Tumor,5.13676132472446
TCGA.B0.4852.01,KIRC(T=530;N=161),Tumor,5.38137844225259
TCGA.A3.A6NL.01,KIRC(T=530;N=161),Tumor,5.53098516716804
TCGA.BP.4801.01,KIRC(T=530;N=161),Tumor,5.36233002531467
TCGA.A3.3347.01,KIRC(T=530;N=161),Tumor,5.53132860670437
TCGA.G6.A8L8.01,KIRC(T=530;N=161),Tumor,6.40266960479881
TCGA.MM.A564.01,KIRC(T=530;N=161),Tumor,6.83540314824396
TCGA.BP.4775.01,KIRC(T=530;N=161),Tumor,5.51681736710959
TCGA.B0.5703.01,KIRC(T=530;N=161),Tumor,6.54326075742984
TCGA.CZ.5463.01,KIRC(T=530;N=161),Tumor,5.55206634232982
TCGA.B4.5844.01,KIRC(T=530;N=161),Tumor,4.84917602794231
TCGA.BP.4963.01,KIRC(T=530;N=161),Tumor,6.13412363603574
TCGA.B8.5546.01,KIRC(T=530;N=161),Tumor,6.36888963299468
TCGA.B8.5165.01,KIRC(T=530;N=161),Tumor,5.32155086553676
TCGA.CW.5587.01,KIRC(T=530;N=161),Tumor,5.55260422903615
TCGA.BP.4983.01,KIRC(T=530;N=161),Tumor,6.48804434815482
TCGA.BP.4177.01,KIRC(T=530;N=161),Tumor,6.09467889002056
TCGA.B8.4151.01,KIRC(T=530;N=161),Tumor,6.29612445603581
TCGA.MM.A84U.01,KIRC(T=530;N=161),Tumor,7.51810929419887
TCGA.A3.3365.01,KIRC(T=530;N=161),Tumor,4.45959773577295
TCGA.BP.4807.01,KIRC(T=530;N=161),Tumor,5.63684086801282
TCGA.A3.A8OW.01,KIRC(T=530;N=161),Tumor,5.6667546168732
TCGA.CZ.4859.01,KIRC(T=530;N=161),Tumor,5.89937289288032
TCGA.CZ.5453.01,KIRC(T=530;N=161),Tumor,6.53196697963236
TCGA.CZ.5458.01,KIRC(T=530;N=161),Tumor,5.38110741170128
TCGA.BP.4354.01,KIRC(T=530;N=161),Tumor,5.44989090132468
TCGA.B8.A54E.01,KIRC(T=530;N=161),Tumor,6.80106852488363
TCGA.DV.5568.01,KIRC(T=530;N=161),Tumor,6.30104110960151
TCGA.B8.5162.01,KIRC(T=530;N=161),Tumor,4.63734233583362
TCGA.AK.3460.01,KIRC(T=530;N=161),Tumor,5.54264074949761
TCGA.CJ.5677.01,KIRC(T=530;N=161),Tumor,6.42923664376987
TCGA.CZ.4866.01,KIRC(T=530;N=161),Tumor,6.17591331085917
TCGA.B0.4817.01,KIRC(T=530;N=161),Tumor,6.14352805524141
TCGA.CJ.6028.01,KIRC(T=530;N=161),Tumor,3.876618149913
TCGA.B2.4102.01,KIRC(T=530;N=161),Tumor,5.28142391390709
TCGA.B0.4844.01,KIRC(T=530;N=161),Tumor,6.06351086583028
TCGA.BP.5184.01,KIRC(T=530;N=161),Tumor,5.61696701753537
TCGA.BP.5168.01,KIRC(T=530;N=161),Tumor,5.80623804458719
TCGA.BP.4160.01,KIRC(T=530;N=161),Tumor,5.72585988866275
TCGA.BP.5190.01,KIRC(T=530;N=161),Tumor,6.04214685344582
TCGA.CW.6087.01,KIRC(T=530;N=161),Tumor,5.29403673884148
TCGA.CZ.5465.01,KIRC(T=530;N=161),Tumor,5.3395743739488
TCGA.BP.5202.01,KIRC(T=530;N=161),Tumor,5.61792892483346
TCGA.B0.4847.01,KIRC(T=530;N=161),Tumor,6.92804261854423
TCGA.B0.4712.01,KIRC(T=530;N=161),Tumor,6.25457638867747
TCGA.BP.4352.01,KIRC(T=530;N=161),Tumor,6.18389333712827
TCGA.BP.4787.01,KIRC(T=530;N=161),Tumor,6.22650167494371
TCGA.CZ.5459.01,KIRC(T=530;N=161),Tumor,6.57176007803746
TCGA.B0.4837.01,KIRC(T=530;N=161),Tumor,6.44610778531886
TCGA.BP.4970.01,KIRC(T=530;N=161),Tumor,4.89758313692837
TCGA.B0.5700.01,KIRC(T=530;N=161),Tumor,6.16062241202918
TCGA.AK.3425.01,KIRC(T=530;N=161),Tumor,6.06407016515847
TCGA.B0.5117.01,KIRC(T=530;N=161),Tumor,6.9680634902522
TCGA.B0.5121.01,KIRC(T=530;N=161),Tumor,6.10296603780289
TCGA.CJ.4881.01,KIRC(T=530;N=161),Tumor,5.84179330670824
TCGA.AK.3436.01,KIRC(T=530;N=161),Tumor,5.85321746815863
TCGA.BP.4964.01,KIRC(T=530;N=161),Tumor,5.47064120348493
TCGA.BP.4760.01,KIRC(T=530;N=161),Tumor,5.38934048507837
TCGA.B2.5635.01,KIRC(T=530;N=161),Tumor,4.21299230135065
TCGA.A3.3325.01,KIRC(T=530;N=161),Tumor,5.6482082870296
TCGA.B8.5159.01,KIRC(T=530;N=161),Tumor,5.31485627174843
